period,org_code,parent_org,org_name,att_type1,att_type2,att_other,att_booked_type1,att_booked_type2,att_booked_other,over4hr_type1,over4hr_type2,over4hr_other,over4hr_booked_type1,over4hr_booked_type2,over4hr_booked_other,wait_4_12hr_dta,wait_12hr_plus_dta,emerg_adm_type1,emerg_adm_type2,emerg_adm_other,emerg_adm_other2,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,a,date,total_attendances,total_over4hr,type1_4hr_pct,total_emerg_adm
MSitAE-FEBRUARY-2025,NNF09,NHS ENGLAND NORTH EAST AND YORKSHIRE,BRANSHOLME HEALTH CENTRE,0,0,3281,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,3281,403,,0
MSitAE-FEBRUARY-2025,NNF16,NHS ENGLAND NORTH EAST AND YORKSHIRE,BRIDLINGTON HOSPITAL,0,0,1248,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,1248,18,,0
MSitAE-FEBRUARY-2025,NNF94,NHS ENGLAND NORTH EAST AND YORKSHIRE,EAST RIDING COMMUNITY HOSPITAL,0,0,2515,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,2515,221,,0
MSitAE-FEBRUARY-2025,NNFA7,NHS ENGLAND NORTH EAST AND YORKSHIRE,GOOLE & DISTRICT HOSPITAL,0,0,1361,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,1361,10,,0
MSitAE-FEBRUARY-2025,NNJ07,NHS ENGLAND MIDLANDS,LOUGHBOROUGH URGENT CARE CENTRE,0,0,5062,0,0,2228,0,0,29,0,0,3,0,0,0,0,0,0,,,,,,,2025-02-01,5062,29,,0
MSitAE-FEBRUARY-2025,NNJ0H,NHS ENGLAND MIDLANDS,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0,0,156,0,0,1986,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,2025-02-01,156,0,,0
MSitAE-FEBRUARY-2025,NNJ12,NHS ENGLAND MIDLANDS,MARKET HARBOROUGH,0,0,106,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,106,0,,0
MSitAE-FEBRUARY-2025,NNJ13,NHS ENGLAND MIDLANDS,MELTON MOWBRAY,0,0,52,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,52,0,,0
MSitAE-FEBRUARY-2025,NNJ14,NHS ENGLAND MIDLANDS,OADBY,0,0,430,0,0,3022,0,0,1,0,0,1,0,0,0,0,0,0,,,,,,,2025-02-01,430,1,,0
MSitAE-FEBRUARY-2025,NNJ15,NHS ENGLAND MIDLANDS,OAKHAM,0,0,64,0,0,349,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,64,0,,0
MSitAE-FEBRUARY-2025,NV693,NHS ENGLAND NORTH WEST,ROSSENDALE MIU & OOH,0,0,866,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,866,1,,0
MSitAE-FEBRUARY-2025,RA2,NHS ENGLAND SOUTH EAST,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6118,0,1243,787,0,19,1866,0,0,171,0,0,312,1,2342,0,0,1039,,,,,,,2025-02-01,7361,1866,69.5,3381
MSitAE-FEBRUARY-2025,RAT,NHS ENGLAND LONDON,NORTH EAST LONDON NHS FOUNDATION TRUST,0,0,1349,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,1349,37,,0
MSitAE-FEBRUARY-2025,RD8,NHS ENGLAND EAST OF ENGLAND,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7528,0,4659,545,0,146,2948,0,256,211,0,0,735,0,2153,0,0,426,,,,,,,2025-02-01,12187,3204,60.8,2579
MSitAE-FEBRUARY-2025,RF4,NHS ENGLAND LONDON,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12433,2272,13441,0,0,0,6017,366,143,0,0,0,615,816,7312,0,0,437,,,,,,,2025-02-01,28146,6526,51.6,7749
MSitAE-FEBRUARY-2025,RGN,NHS ENGLAND EAST OF ENGLAND,NORTH WEST ANGLIA NHS FOUNDATION TRUST,13225,0,3915,306,0,461,5764,0,159,85,0,13,389,792,3302,0,37,1499,,,,,,,2025-02-01,17140,5923,56.4,4838
MSitAE-FEBRUARY-2025,RH8,NHS ENGLAND SOUTH WEST,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,10851,0,3918,1168,0,51,4790,0,16,477,0,1,1386,79,3104,0,0,1787,,,,,,,2025-02-01,14769,4806,55.9,4891
MSitAE-FEBRUARY-2025,RKE,NHS ENGLAND LONDON,WHITTINGTON HEALTH NHS TRUST,8215,0,0,0,0,0,2725,0,0,0,0,0,215,324,1055,0,0,39,,,,,,,2025-02-01,8215,2725,66.8,1094
MSitAE-FEBRUARY-2025,RL4,NHS ENGLAND MIDLANDS,THE ROYAL WOLVERHAMPTON NHS TRUST,11286,0,7671,78,0,743,3416,0,144,15,0,2,733,567,5182,0,0,930,,,,,,,2025-02-01,18957,3560,69.7,6112
MSitAE-FEBRUARY-2025,RNA,NHS ENGLAND MIDLANDS,THE DUDLEY GROUP NHS FOUNDATION TRUST,8415,0,4049,0,0,664,2555,0,239,0,0,0,1928,28,3464,0,0,2258,,,,,,,2025-02-01,12464,2794,69.6,5722
MSitAE-FEBRUARY-2025,RQM,NHS ENGLAND LONDON,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,17620,0,5691,611,0,0,6091,0,103,0,0,0,1226,43,2563,0,0,353,,,,,,,2025-02-01,23311,6194,65.4,2916
MSitAE-FEBRUARY-2025,RRK,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31058,282,1534,0,0,267,12580,0,5,0,0,2,2371,1657,9332,0,0,6424,,,,,,,2025-02-01,32874,12585,59.5,15756
MSitAE-FEBRUARY-2025,RTK,NHS ENGLAND SOUTH EAST,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9225,0,0,0,0,0,3070,0,0,0,0,0,464,289,2499,0,0,584,,,,,,,2025-02-01,9225,3070,66.7,3083
MSitAE-FEBRUARY-2025,RTR,NHS ENGLAND NORTH EAST AND YORKSHIRE,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,6667,0,7880,0,0,1678,3433,0,503,0,0,56,292,11,2411,0,115,2151,,,,,,,2025-02-01,14547,3936,48.5,4677
MSitAE-FEBRUARY-2025,RWE,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,19778,1807,0,0,0,0,8352,112,0,0,0,0,1303,921,5806,2,0,3425,,,,,,,2025-02-01,21585,8464,57.8,9233
MSitAE-FEBRUARY-2025,RWJ,NHS ENGLAND NORTH WEST,STOCKPORT NHS FOUNDATION TRUST,6843,0,985,305,0,50,2353,0,47,94,0,5,724,240,2525,0,61,822,,,,,,,2025-02-01,7828,2400,65.6,3408
MSitAE-FEBRUARY-2025,RXR,NHS ENGLAND NORTH WEST,EAST LANCASHIRE HOSPITALS NHS TRUST,11973,0,9497,0,0,0,4297,0,648,0,0,0,421,1050,3543,0,93,1588,,,,,,,2025-02-01,21470,4945,64.1,5224
MSitAE-FEBRUARY-2025,RY7,NHS ENGLAND NORTH WEST,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0,0,3965,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,3965,191,,0
MSitAE-FEBRUARY-2025,ARN03,NHS ENGLAND NORTH EAST AND YORKSHIRE,LOCAL CARE DIRECT,0,0,2059,0,0,264,0,0,9,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,2059,9,,0
MSitAE-FEBRUARY-2025,R0D,NHS ENGLAND SOUTH WEST,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,11840,0,4341,0,0,0,4892,0,0,0,0,0,960,275,3751,1,0,2204,,,,,,,2025-02-01,16181,4892,58.7,5956
MSitAE-FEBRUARY-2025,R1K,NHS ENGLAND LONDON,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12788,0,13626,0,0,0,6764,0,131,0,0,0,699,547,5893,0,0,339,,,,,,,2025-02-01,26414,6895,47.1,6232
MSitAE-FEBRUARY-2025,RAJ,NHS ENGLAND EAST OF ENGLAND,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,26897,0,3559,23,0,7,9735,0,229,4,0,0,2597,275,7902,0,174,1290,,,,,,,2025-02-01,30456,9964,63.8,9366
MSitAE-FEBRUARY-2025,RAL,NHS ENGLAND LONDON,ROYAL FREE LONDON NHS FOUNDATION TRUST,23137,451,14486,222,5,224,9238,7,909,114,0,31,1105,1691,4254,0,51,687,,,,,,,2025-02-01,38074,10154,60.1,4992
MSitAE-FEBRUARY-2025,RAS,NHS ENGLAND LONDON,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5687,0,5922,0,0,0,3208,0,90,0,0,0,624,94,1715,0,0,51,,,,,,,2025-02-01,11609,3298,43.6,1766
MSitAE-FEBRUARY-2025,RBN,NHS ENGLAND NORTH WEST,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,15299,0,6647,427,0,0,5562,0,133,52,0,0,499,400,7357,0,0,549,,,,,,,2025-02-01,21946,5695,63.6,7906
MSitAE-FEBRUARY-2025,RBT,NHS ENGLAND NORTH WEST,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6236,0,2554,0,0,117,3576,0,44,0,0,22,537,475,1995,0,0,1161,,,,,,,2025-02-01,8790,3620,42.7,3156
MSitAE-FEBRUARY-2025,RC9,NHS ENGLAND EAST OF ENGLAND,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,14688,0,8042,0,0,957,6486,0,0,0,0,0,80,8,4304,0,0,2198,,,,,,,2025-02-01,22730,6486,55.8,6502
MSitAE-FEBRUARY-2025,RCU,NHS ENGLAND NORTH EAST AND YORKSHIRE,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,3892,0,451,272,0,30,355,0,0,20,0,0,7,0,984,0,0,80,,,,,,,2025-02-01,4343,355,90.9,1064
MSitAE-FEBRUARY-2025,REP,NHS ENGLAND NORTH WEST,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,0,1408,0,0,122,0,0,178,0,0,0,0,0,0,0,97,0,17,,,,,,,2025-02-01,1408,178,,114
MSitAE-FEBRUARY-2025,RJ2,NHS ENGLAND LONDON,LEWISHAM AND GREENWICH NHS TRUST,12884,0,10368,0,0,0,6709,0,1259,0,0,0,1081,750,4406,0,0,1159,,,,,,,2025-02-01,23252,7968,47.9,5565
MSitAE-FEBRUARY-2025,RJC,NHS ENGLAND MIDLANDS,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7205,0,337,1,0,0,2448,0,0,0,0,0,383,36,2053,0,0,788,,,,,,,2025-02-01,7542,2448,66.0,2841
MSitAE-FEBRUARY-2025,RJL,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,8126,0,6287,0,0,390,4234,0,42,0,0,1,570,736,5129,0,0,421,,,,,,,2025-02-01,14413,4276,47.9,5550
MSitAE-FEBRUARY-2025,RJZ,NHS ENGLAND LONDON,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,14118,0,8153,45,0,1120,6639,0,171,18,0,0,1404,1069,3307,0,0,329,,,,,,,2025-02-01,22271,6810,53.0,3636
MSitAE-FEBRUARY-2025,RN5,NHS ENGLAND SOUTH EAST,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,9858,86,2684,0,0,81,4319,0,96,0,0,0,402,147,3947,10,23,1250,,,,,,,2025-02-01,12628,4415,56.2,5230
MSitAE-FEBRUARY-2025,RN7,NHS ENGLAND SOUTH EAST,DARTFORD AND GRAVESHAM NHS TRUST,10568,0,3847,0,0,0,3504,0,16,0,0,0,484,497,3014,0,0,402,,,,,,,2025-02-01,14415,3520,66.8,3416
MSitAE-FEBRUARY-2025,RNN,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,7764,0,1625,324,0,32,3698,0,15,78,0,0,708,502,2205,0,0,661,,,,,,,2025-02-01,9389,3713,52.4,2866
MSitAE-FEBRUARY-2025,RNS,NHS ENGLAND MIDLANDS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,7851,515,2051,1282,0,282,3296,11,205,487,0,24,578,659,2110,0,0,767,,,,,,,2025-02-01,10417,3512,58.0,2877
MSitAE-FEBRUARY-2025,RNZ,NHS ENGLAND SOUTH WEST,SALISBURY NHS FOUNDATION TRUST,4104,276,1584,159,0,0,1929,0,0,79,0,0,477,52,1202,0,0,907,,,,,,,2025-02-01,5964,1929,53.0,2109
MSitAE-FEBRUARY-2025,RR8,NHS ENGLAND NORTH EAST AND YORKSHIRE,LEEDS TEACHING HOSPITALS NHS TRUST,16141,660,11206,7,0,80,7361,0,220,1,0,0,1511,581,3376,0,0,1133,,,,,,,2025-02-01,28007,7581,54.4,4509
MSitAE-FEBRUARY-2025,RTE,NHS ENGLAND SOUTH WEST,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11528,0,0,199,0,0,4563,0,0,58,0,0,378,423,2435,0,0,2179,,,,,,,2025-02-01,11528,4563,60.4,4614
MSitAE-FEBRUARY-2025,RTQ,NHS ENGLAND SOUTH WEST,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0,0,6854,0,0,0,0,0,56,0,0,0,0,0,0,0,0,20,,,,,,,2025-02-01,6854,56,,20
MSitAE-FEBRUARY-2025,RVJ,NHS ENGLAND SOUTH WEST,NORTH BRISTOL NHS TRUST,7931,0,0,10,0,0,3221,0,0,4,0,0,379,536,2563,0,0,2324,,,,,,,2025-02-01,7931,3221,59.4,4887
MSitAE-FEBRUARY-2025,RVW,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4546,0,10231,0,0,0,2115,0,28,0,0,0,156,1,1581,0,408,2085,,,,,,,2025-02-01,14777,2143,53.5,4074
MSitAE-FEBRUARY-2025,RXC,NHS ENGLAND SOUTH EAST,EAST SUSSEX HEALTHCARE NHS TRUST,7068,0,2211,1705,0,1676,3415,0,115,0,0,0,219,76,2799,0,0,496,,,,,,,2025-02-01,9279,3530,51.7,3295
MSitAE-FEBRUARY-2025,RY2,NHS ENGLAND NORTH WEST,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,0,0,2711,0,0,146,0,0,154,0,0,8,0,0,0,0,0,0,,,,,,,2025-02-01,2711,154,,0
MSitAE-FEBRUARY-2025,RYG,NHS ENGLAND MIDLANDS,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,,,,,,,2025-02-01,0,0,,82
MSitAE-FEBRUARY-2025,RYR,NHS ENGLAND SOUTH EAST,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,23507,1239,1249,1582,0,611,9141,31,149,394,0,2,799,962,7732,26,56,1395,,,,,,,2025-02-01,25995,9321,61.1,9209
MSitAE-FEBRUARY-2025,C83023,NHS ENGLAND MIDLANDS,SLEAFORD MEDICAL GROUP,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,490,0,,0
MSitAE-FEBRUARY-2025,R1F,NHS ENGLAND SOUTH EAST,ISLE OF WIGHT NHS TRUST,4136,318,1275,22,0,18,1678,0,0,8,0,0,207,68,1161,0,0,103,,,,,,,2025-02-01,5729,1678,59.4,1264
MSitAE-FEBRUARY-2025,R1H,NHS ENGLAND LONDON,BARTS HEALTH NHS TRUST,22906,837,16926,0,0,0,10470,24,1686,0,0,0,1025,962,4110,0,33,1051,,,,,,,2025-02-01,40669,12180,54.3,5194
MSitAE-FEBRUARY-2025,RAE,NHS ENGLAND NORTH EAST AND YORKSHIRE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8651,881,2733,0,0,0,2191,0,2,0,0,0,574,124,2311,0,18,1393,,,,,,,2025-02-01,12265,2193,74.7,3722
MSitAE-FEBRUARY-2025,RBK,NHS ENGLAND MIDLANDS,WALSALL HEALTHCARE NHS TRUST,8257,0,4002,34,0,133,3202,0,113,13,0,0,1173,358,3483,0,0,707,,,,,,,2025-02-01,12259,3315,61.2,4190
MSitAE-FEBRUARY-2025,RBS,NHS ENGLAND NORTH WEST,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5570,0,0,0,0,0,1182,0,0,0,0,0,1,0,816,0,0,272,,,,,,,2025-02-01,5570,1182,78.8,1088
MSitAE-FEBRUARY-2025,RCB,NHS ENGLAND NORTH EAST AND YORKSHIRE,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9502,321,6536,0,0,0,5345,0,191,0,0,0,704,433,4251,0,0,1416,,,,,,,2025-02-01,16359,5536,43.7,5667
MSitAE-FEBRUARY-2025,RCF,NHS ENGLAND NORTH EAST AND YORKSHIRE,AIREDALE NHS FOUNDATION TRUST,5169,217,0,476,0,0,2298,0,0,0,0,0,446,162,1442,0,0,488,,,,,,,2025-02-01,5386,2298,55.5,1930
MSitAE-FEBRUARY-2025,RDE,NHS ENGLAND EAST OF ENGLAND,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11244,0,13498,1004,0,568,6074,0,374,0,0,0,993,778,5855,0,359,1040,,,,,,,2025-02-01,24742,6448,46.0,7254
MSitAE-FEBRUARY-2025,RDR,NHS ENGLAND SOUTH EAST,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0,0,10491,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,,,,,,,2025-02-01,10491,101,,0
MSitAE-FEBRUARY-2025,RFS,NHS ENGLAND MIDLANDS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,5996,0,5491,334,0,159,3019,0,296,150,0,12,841,151,2491,0,208,611,,,,,,,2025-02-01,11487,3315,49.6,3310
MSitAE-FEBRUARY-2025,RHM,NHS ENGLAND SOUTH EAST,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,10784,1122,0,299,0,0,4900,159,0,137,0,0,481,11,3568,17,0,1465,,,,,,,2025-02-01,11906,5059,54.6,5050
MSitAE-FEBRUARY-2025,RJ1,NHS ENGLAND LONDON,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,9085,702,6171,0,0,0,3570,20,137,0,0,0,140,19,1883,0,0,232,,,,,,,2025-02-01,15958,3727,60.7,2115
MSitAE-FEBRUARY-2025,RJ6,NHS ENGLAND LONDON,CROYDON HEALTH SERVICES NHS TRUST,11931,0,4589,0,0,0,4204,0,0,0,0,0,286,446,1139,0,0,125,,,,,,,2025-02-01,16520,4204,64.8,1264
MSitAE-FEBRUARY-2025,RK5,NHS ENGLAND MIDLANDS,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,9495,0,5178,372,0,157,4191,0,493,154,0,4,653,170,3531,0,0,283,,,,,,,2025-02-01,14673,4684,55.9,3814
MSitAE-FEBRUARY-2025,RL1,NHS ENGLAND MIDLANDS,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,,,,,,,2025-02-01,0,0,,27
MSitAE-FEBRUARY-2025,RMP,NHS ENGLAND NORTH WEST,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7669,0,2834,319,0,90,3540,0,53,0,0,0,540,327,1470,0,0,234,,,,,,,2025-02-01,10503,3593,53.8,1704
MSitAE-FEBRUARY-2025,RP5,NHS ENGLAND NORTH EAST AND YORKSHIRE,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12394,0,3649,0,0,0,4429,0,1,0,0,0,1027,124,3496,0,217,1025,,,,,,,2025-02-01,16043,4430,64.3,4738
MSitAE-FEBRUARY-2025,RP6,NHS ENGLAND LONDON,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,0,5007,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,186,,,,,,,2025-02-01,5007,65,,186
MSitAE-FEBRUARY-2025,RPA,NHS ENGLAND SOUTH EAST,MEDWAY NHS FOUNDATION TRUST,7722,0,6157,249,0,1184,2739,0,623,75,0,0,269,707,1577,0,0,459,,,,,,,2025-02-01,13879,3362,64.5,2036
MSitAE-FEBRUARY-2025,RRF,NHS ENGLAND NORTH WEST,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6655,0,4556,0,0,0,3542,0,73,0,0,0,1015,440,1981,0,0,622,,,,,,,2025-02-01,11211,3615,46.8,2603
MSitAE-FEBRUARY-2025,RTD,NHS ENGLAND NORTH EAST AND YORKSHIRE,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11293,1530,4882,0,0,1063,4249,110,5,0,0,0,544,35,3415,17,0,2611,,,,,,,2025-02-01,17705,4364,62.4,6043
MSitAE-FEBRUARY-2025,RTF,NHS ENGLAND NORTH EAST AND YORKSHIRE,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,8770,0,10454,0,0,0,2769,0,4,0,0,0,116,3,3496,0,16,315,,,,,,,2025-02-01,19224,2773,68.4,3827
MSitAE-FEBRUARY-2025,RTG,NHS ENGLAND MIDLANDS,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,16929,0,8345,1333,0,22,7999,0,7,318,0,0,905,862,3737,0,1,1787,,,,,,,2025-02-01,25274,8006,52.7,5525
MSitAE-FEBRUARY-2025,RTX,NHS ENGLAND NORTH WEST,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8117,0,2267,60,0,1472,2707,0,51,11,0,48,558,382,2905,0,18,856,,,,,,,2025-02-01,10384,2758,66.7,3779
MSitAE-FEBRUARY-2025,RVV,NHS ENGLAND SOUTH EAST,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,11788,0,11781,0,0,0,5878,0,441,0,0,0,346,1177,2602,0,476,477,,,,,,,2025-02-01,23569,6319,50.1,3555
MSitAE-FEBRUARY-2025,RWA,NHS ENGLAND NORTH EAST AND YORKSHIRE,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,8151,0,4608,0,0,0,4986,0,401,0,0,0,924,391,3249,0,0,2011,,,,,,,2025-02-01,12759,5387,38.8,5260
MSitAE-FEBRUARY-2025,RWD,NHS ENGLAND MIDLANDS,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,14759,0,3331,0,0,0,6039,0,598,0,0,0,803,1070,4170,0,0,1118,,,,,,,2025-02-01,18090,6637,59.1,5288
MSitAE-FEBRUARY-2025,RWF,NHS ENGLAND SOUTH EAST,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,16890,0,1982,793,0,223,3358,0,13,103,0,2,817,189,4950,0,0,914,,,,,,,2025-02-01,18872,3371,80.1,5864
MSitAE-FEBRUARY-2025,RWW,NHS ENGLAND NORTH WEST,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6149,0,2655,223,0,92,3291,0,62,70,0,4,532,908,1542,0,0,145,,,,,,,2025-02-01,8804,3353,46.5,1687
MSitAE-FEBRUARY-2025,RXL,NHS ENGLAND NORTH WEST,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,7854,0,9854,307,0,322,3654,0,116,91,0,0,377,579,2405,0,0,1471,,,,,,,2025-02-01,17708,3770,53.5,3876
MSitAE-FEBRUARY-2025,RXN,NHS ENGLAND NORTH WEST,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,10449,0,3136,259,0,80,4239,0,162,66,0,3,891,455,2100,0,84,1103,,,,,,,2025-02-01,13585,4401,59.4,3287
MSitAE-FEBRUARY-2025,RXP,NHS ENGLAND NORTH EAST AND YORKSHIRE,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,11724,0,3703,0,0,7048,4853,0,0,0,0,0,1764,16,4006,0,0,741,,,,,,,2025-02-01,15427,4853,58.6,4747
MSitAE-FEBRUARY-2025,RA7,NHS ENGLAND SOUTH WEST,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,13998,2114,0,0,0,0,5660,175,0,0,0,0,1118,664,4689,11,0,1483,,,,,,,2025-02-01,16112,5835,59.6,6183
MSitAE-FEBRUARY-2025,RD1,NHS ENGLAND SOUTH WEST,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7674,0,0,0,0,0,3269,0,0,0,0,0,763,205,2305,0,12,1594,,,,,,,2025-02-01,7674,3269,57.4,3911
MSitAE-FEBRUARY-2025,RET,NHS ENGLAND NORTH WEST,THE WALTON CENTRE NHS FOUNDATION TRUST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,,,,,,,2025-02-01,0,0,,174
MSitAE-FEBRUARY-2025,RGT,NHS ENGLAND EAST OF ENGLAND,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9643,0,5233,280,0,296,4689,0,44,85,0,7,406,630,2413,0,21,432,,,,,,,2025-02-01,14876,4733,51.4,2866
MSitAE-FEBRUARY-2025,RHQ,NHS ENGLAND NORTH EAST AND YORKSHIRE,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,7927,1109,6570,366,1,1247,4223,0,295,175,0,10,943,8,3372,0,0,2795,,,,,,,2025-02-01,15606,4518,46.7,6167
MSitAE-FEBRUARY-2025,RM1,NHS ENGLAND EAST OF ENGLAND,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10792,0,7401,0,0,0,3503,0,0,0,0,0,902,294,2292,0,0,1500,,,,,,,2025-02-01,18193,3503,67.5,3792
MSitAE-FEBRUARY-2025,RN3,NHS ENGLAND SOUTH WEST,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,4962,0,4772,0,0,0,2388,0,288,0,0,0,403,378,2201,0,0,1323,,,,,,,2025-02-01,9734,2676,51.9,3524
MSitAE-FEBRUARY-2025,RRV,NHS ENGLAND LONDON,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11981,0,0,367,0,0,3195,0,0,0,0,0,309,203,1231,0,0,252,,,,,,,2025-02-01,11981,3195,73.3,1483
MSitAE-FEBRUARY-2025,RVR,NHS ENGLAND LONDON,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,9712,355,1226,444,1,39,3009,0,72,54,0,0,243,652,1793,4,0,123,,,,,,,2025-02-01,11293,3081,69.0,1920
MSitAE-FEBRUARY-2025,RWH,NHS ENGLAND EAST OF ENGLAND,EAST AND NORTH HERTFORDSHIRE NHS TRUST,8035,0,6880,0,0,0,4478,0,127,0,0,0,254,267,2493,0,5,226,,,,,,,2025-02-01,14915,4605,44.3,2724
MSitAE-FEBRUARY-2025,RWX,NHS ENGLAND SOUTH EAST,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0,0,1173,0,0,0,0,0,9,0,0,0,0,0,0,0,23,0,,,,,,,2025-02-01,1173,9,,23
